InfoDate,EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,retirementType,resignationReason,Attrition,retirementDate,JobInvolvement,PerformanceRating
2015-12-31,4393,39,26,81610,7.0,12,1,2,3,3,3,3,Travel_Rarely,Sales,Master,Life Sciences,Male,2,Research Director,Divorced,,,No,,4,3
2015-12-31,2035,34,9,26570,2.0,13,1,3,3,4,3,2,Travel_Frequently,Sales,Below College,Technical Degree,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,3505,34,9,26570,2.0,13,1,3,3,4,3,2,Travel_Frequently,Sales,Below College,Technical Degree,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,565,34,9,26570,2.0,13,1,3,3,4,3,2,Travel_Frequently,Sales,Below College,Technical Degree,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,3911,41,2,107980,1.0,14,2,5,3,3,2,3,Non-Travel,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,1,3
2015-12-31,2441,41,2,107980,6.0,14,2,5,3,3,2,3,Non-Travel,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,1,3
2015-12-31,971,41,2,107980,6.0,14,2,5,3,3,2,3,Non-Travel,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,1,3
2015-12-31,2866,50,19,31950,2.0,11,0,4,3,3,3,2,Travel_Rarely,Sales,Master,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,1396,50,19,31950,2.0,11,0,4,3,3,3,2,Travel_Rarely,Sales,Master,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,4336,50,19,31950,2.0,11,0,4,3,3,3,2,Travel_Rarely,Sales,Master,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,475,30,8,191440,0.0,11,0,3,3,2,2,3,Travel_Frequently,Research & Development,Master,Medical,Male,1,Sales Executive,Single,Resignation,Others,Sí,2016-12-13,3,3
2015-12-31,3415,30,8,191440,0.0,11,0,3,3,2,2,3,Travel_Frequently,Research & Development,Master,Medical,Male,1,Sales Executive,Single,Resignation,Others,Sí,2016-10-19,3,3
2015-12-31,1945,30,8,191440,0.0,11,0,3,3,2,2,3,Travel_Frequently,Research & Development,Master,Medical,Male,1,Sales Executive,Single,Resignation,Stress,Sí,2016-04-16,3,3
2015-12-31,2269,28,2,22740,3.0,20,1,5,3,1,3,4,Travel_Frequently,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Married,Resignation,Others,Sí,2016-07-13,3,4
2015-12-31,799,28,2,22740,3.0,20,1,5,3,1,3,4,Travel_Frequently,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Married,Resignation,Stress,Sí,2016-03-24,3,4
2015-12-31,3739,28,2,22740,3.0,20,1,5,3,1,3,4,Travel_Frequently,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Married,Resignation,Salary,Sí,2016-10-17,3,4
2015-12-31,1850,32,21,44500,0.0,13,0,3,3,4,4,3,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Divorced,,,No,,3,3
2015-12-31,380,32,21,44500,0.0,13,0,3,3,4,4,3,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Divorced,,,No,,3,3
2015-12-31,3320,32,21,44500,0.0,13,0,3,3,4,4,3,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Divorced,,,No,,3,3
2015-12-31,1575,21,1,28630,1.0,14,0,2,3,1,4,2,Non-Travel,Research & Development,Doctor,Life Sciences,Female,2,Manager,Single,,,No,,1,3
2015-12-31,105,21,1,28630,1.0,14,0,2,3,1,4,2,Non-Travel,Research & Development,Doctor,Life Sciences,Female,2,Manager,Single,,,No,,1,3
2015-12-31,3045,21,1,28630,1.0,14,0,2,3,1,4,2,Non-Travel,Research & Development,Doctor,Life Sciences,Female,2,Manager,Single,,,No,,1,3
2015-12-31,2463,29,8,23770,8.0,21,1,2,3,4,3,4,Travel_Frequently,Research & Development,Master,Life Sciences,Female,1,Sales Executive,Single,,,No,,3,4
2015-12-31,3933,29,8,23770,8.0,21,1,2,3,4,3,4,Travel_Frequently,Research & Development,Master,Life Sciences,Female,1,Sales Executive,Single,,,No,,3,4
2015-12-31,993,29,8,23770,8.0,21,1,2,3,4,3,4,Travel_Frequently,Research & Development,Master,Life Sciences,Female,1,Sales Executive,Single,,,No,,3,4
2015-12-31,3951,53,10,20700,4.0,13,2,2,3,1,3,2,Non-Travel,Research & Development,Master,Medical,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,2481,53,10,20700,4.0,13,2,2,3,1,3,2,Non-Travel,Research & Development,Master,Medical,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,1011,53,10,20700,4.0,13,2,2,3,1,3,2,Non-Travel,Research & Development,Master,Medical,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,1709,21,16,87260,1.0,11,1,2,3,3,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Sales Executive,Single,,,No,,1,3
2015-12-31,239,21,16,87260,1.0,11,1,2,3,3,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Sales Executive,Single,,,No,,1,3
2015-12-31,3179,21,16,87260,1.0,11,1,2,3,3,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Sales Executive,Single,,,No,,1,3
2015-12-31,1204,50,17,173280,4.0,15,2,1,3,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Divorced,Resignation,Salary,Sí,2016-05-27,3,3
2015-12-31,2674,50,17,173280,4.0,15,2,1,3,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Divorced,Resignation,Salary,Sí,2016-06-26,3,3
2015-12-31,4144,50,17,173280,4.0,15,2,1,3,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,2178,25,6,20450,3.0,19,0,3,3,4,4,2,Travel_Rarely,Research & Development,College,Medical,Female,4,Research Scientist,Married,,,No,,3,3
2015-12-31,3648,25,6,20450,3.0,19,0,3,3,4,4,2,Travel_Rarely,Research & Development,College,Medical,Female,4,Research Scientist,Married,,,No,,3,3
2015-12-31,708,25,6,20450,3.0,19,0,3,3,4,4,2,Travel_Rarely,Research & Development,College,Medical,Female,4,Research Scientist,Married,,,No,,3,3
2015-12-31,3348,47,2,99810,1.0,21,1,3,3,4,4,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,2,Manufacturing Director,Single,,,No,,3,4
2015-12-31,1878,47,2,99810,1.0,21,1,3,3,4,4,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,2,Manufacturing Director,Single,,,No,,3,4
2015-12-31,408,47,2,99810,1.0,21,1,3,3,4,4,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,2,Manufacturing Director,Single,,,No,,3,4
2015-12-31,3990,28,1,44770,1.0,15,0,6,3,3,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,2520,28,1,44770,1.0,15,0,6,3,3,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,1050,28,1,44770,1.0,15,0,6,3,3,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,2232,36,24,63970,4.0,14,1,3,3,3,1,2,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Research Director,Married,,,No,,3,3
2015-12-31,3702,36,24,63970,4.0,14,1,3,3,3,1,2,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Research Director,Married,,,No,,3,3
2015-12-31,762,36,24,63970,4.0,14,1,3,3,3,1,2,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Research Director,Married,,,No,,3,3
2015-12-31,3349,22,15,124900,0.0,13,0,3,3,2,3,4,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Married,Resignation,Others,Sí,2016-09-09,3,3
2015-12-31,409,22,15,124900,0.0,13,0,3,3,2,3,4,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Married,Resignation,Others,Sí,2016-04-01,3,3
2015-12-31,1879,22,15,124900,0.0,13,0,3,3,2,3,4,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Married,Resignation,Stress,Sí,2016-03-30,3,3
2015-12-31,3395,33,2,34790,3.0,12,0,3,3,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Laboratory Technician,Single,,,No,,3,3
2015-12-31,455,33,2,34790,3.0,12,0,3,3,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Laboratory Technician,Single,,,No,,3,3
2015-12-31,1925,33,2,34790,3.0,12,0,3,3,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Laboratory Technician,Single,,,No,,3,3
2015-12-31,780,45,1,184300,4.0,12,1,5,3,2,4,4,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,2250,45,1,184300,4.0,12,1,5,3,2,4,4,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,3720,45,1,184300,4.0,12,1,5,3,2,4,4,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,956,23,12,75250,1.0,14,2,2,3,3,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Divorced,Resignation,Salary,Sí,2016-09-08,3,3
2015-12-31,3896,23,12,75250,1.0,14,2,2,3,3,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Divorced,Resignation,Salary,Sí,2016-04-17,3,3
2015-12-31,2426,23,12,75250,1.0,14,2,2,3,3,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Divorced,Resignation,Salary,Sí,2016-11-20,3,3
2015-12-31,851,35,7,22770,1.0,12,1,2,3,4,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,3791,35,7,22770,1.0,12,1,2,3,4,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,2321,35,7,22770,1.0,12,1,2,3,4,1,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,93,42,7,22260,0.0,12,1,3,3,3,3,3,Travel_Rarely,Sales,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,2,3
2015-12-31,3033,42,7,22260,0.0,12,1,3,3,3,3,3,Travel_Rarely,Sales,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,2,3
2015-12-31,1563,42,7,22260,0.0,12,1,3,3,3,3,3,Travel_Rarely,Sales,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,2,3
2015-12-31,4295,38,7,50420,3.0,16,1,4,3,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Single,,,No,,3,3
2015-12-31,1355,38,7,50420,3.0,16,1,4,3,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Single,,,No,,3,3
2015-12-31,2825,38,7,50420,3.0,16,1,4,3,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Single,,,No,,3,3
2015-12-31,696,44,5,63220,4.0,11,1,2,3,1,1,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,1,Laboratory Technician,Married,Fired,,No,2016-03-21,3,3
2015-12-31,3636,44,5,63220,4.0,11,1,2,3,1,1,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,1,Laboratory Technician,Married,Resignation,Others,Sí,2016-11-07,3,3
2015-12-31,2166,44,5,63220,4.0,11,1,2,3,1,1,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,1,Laboratory Technician,Married,Resignation,Others,Sí,2016-08-27,3,3
2015-12-31,3877,47,1,183030,6.0,22,1,2,3,2,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,3,Laboratory Technician,Divorced,,,No,,2,4
2015-12-31,937,47,1,183030,6.0,22,1,2,3,2,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,3,Laboratory Technician,Divorced,,,No,,2,4
2015-12-31,2407,47,1,183030,6.0,22,1,2,3,2,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,3,Laboratory Technician,Divorced,,,No,,2,4
2015-12-31,3727,49,7,53240,2.0,19,0,2,3,1,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,3,Laboratory Technician,Married,,,No,,1,3
2015-12-31,2257,49,7,53240,2.0,19,0,2,3,1,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,3,Laboratory Technician,Married,,,No,,1,3
2015-12-31,787,49,7,53240,2.0,19,0,2,3,1,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,3,Laboratory Technician,Married,,,No,,1,3
2015-12-31,3811,36,21,23290,3.0,15,0,2,3,1,1,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Male,2,Human Resources,Married,,,No,,3,3
2015-12-31,2341,36,21,23290,3.0,15,0,2,3,1,1,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Male,2,Human Resources,Married,,,No,,3,3
2015-12-31,871,36,21,23290,3.0,15,0,2,3,1,1,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Male,2,Human Resources,Married,,,No,,3,3
2015-12-31,4106,22,12,25340,0.0,11,0,1,3,4,3,4,Travel_Rarely,Human Resources,Below College,Human Resources,Male,2,Sales Executive,Single,,,No,,3,3
2015-12-31,2636,22,12,25340,0.0,11,0,1,3,4,3,4,Travel_Rarely,Human Resources,Below College,Human Resources,Male,2,Sales Executive,Single,,,No,,3,3
2015-12-31,1166,22,12,25340,0.0,11,0,1,3,4,3,4,Travel_Rarely,Human Resources,Below College,Human Resources,Male,2,Sales Executive,Single,,,No,,3,3
2015-12-31,2406,38,29,39170,1.0,15,3,2,4,4,2,3,Travel_Frequently,Sales,College,Medical,Female,1,Sales Executive,Single,,,No,,3,3
2015-12-31,3876,38,29,39170,1.0,15,3,2,4,4,2,3,Travel_Frequently,Sales,College,Medical,Female,1,Sales Executive,Single,,,No,,3,3
2015-12-31,936,38,29,39170,1.0,15,3,2,4,4,2,3,Travel_Frequently,Sales,College,Medical,Female,1,Sales Executive,Single,,,No,,3,3
2015-12-31,3271,50,8,49410,5.0,11,1,3,4,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Married,,,No,,1,3
2015-12-31,331,50,8,49410,5.0,11,1,3,4,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Married,,,No,,1,3
2015-12-31,1801,50,8,49410,5.0,11,1,3,4,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Married,,,No,,1,3
2015-12-31,398,33,7,38150,3.0,11,1,3,4,4,2,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,1868,33,7,38150,3.0,11,1,3,4,4,2,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,3338,33,7,38150,3.0,11,1,3,4,4,2,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,2671,35,14,79880,1.0,18,0,3,4,3,4,3,Travel_Rarely,Human Resources,Below College,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,1201,35,14,79880,1.0,18,0,3,4,3,4,3,Travel_Rarely,Human Resources,Below College,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,4141,35,14,79880,1.0,18,0,3,4,3,4,3,Travel_Rarely,Human Resources,Below College,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,2239,32,4,53260,4.0,14,1,2,4,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,3709,32,4,53260,4.0,14,1,2,4,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,769,32,4,53260,4.0,14,1,2,4,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,923,36,1,10510,2.0,14,0,2,4,1,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,,,No,,3,3
2015-12-31,2393,36,1,10510,2.0,14,0,2,4,1,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,,,No,,3,3
2015-12-31,3863,36,1,10510,2.0,14,0,2,4,1,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,,,No,,3,3
2015-12-31,2735,44,1,15630,5.0,12,2,3,4,2,1,2,Travel_Rarely,Research & Development,Below College,Medical,Female,3,Research Scientist,Divorced,,,No,,3,3
2015-12-31,4205,44,1,15630,5.0,12,2,3,4,2,1,2,Travel_Rarely,Research & Development,Below College,Medical,Female,3,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1265,44,1,15630,5.0,12,2,3,4,2,1,2,Travel_Rarely,Research & Development,Below College,Medical,Female,3,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1125,31,23,38670,1.0,11,1,4,4,3,1,4,Non-Travel,Sales,Below College,Medical,Male,1,Sales Executive,Divorced,,,No,,4,3
2015-12-31,2595,31,23,38670,1.0,11,1,4,4,3,1,4,Non-Travel,Sales,Below College,Medical,Male,1,Sales Executive,Divorced,,,No,,4,3
2015-12-31,4065,31,23,38670,1.0,11,1,4,4,3,1,4,Non-Travel,Sales,Below College,Medical,Male,1,Sales Executive,Divorced,,,No,,4,3
2015-12-31,92,29,22,57360,1.0,22,0,1,4,4,3,2,Non-Travel,Sales,Master,Marketing,Male,2,Human Resources,Married,,,No,,2,4
2015-12-31,1562,29,22,57360,1.0,22,0,1,4,4,3,2,Non-Travel,Sales,Master,Marketing,Male,2,Human Resources,Married,,,No,,2,4
2015-12-31,3032,29,22,57360,1.0,22,0,1,4,4,3,2,Non-Travel,Sales,Master,Marketing,Male,2,Human Resources,Married,,,No,,2,4
2015-12-31,316,26,15,26130,6.0,19,1,2,4,4,1,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Laboratory Technician,Single,Resignation,Others,Sí,2016-09-30,3,3
2015-12-31,3256,26,15,26130,6.0,19,1,2,4,4,1,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Laboratory Technician,Single,Resignation,Salary,Sí,2016-02-24,3,3
2015-12-31,1786,26,15,26130,6.0,19,1,2,4,4,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Laboratory Technician,Single,Resignation,Others,Sí,2016-07-02,3,3
2015-12-31,1292,46,9,164370,8.0,15,1,0,4,2,2,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Manager,Divorced,,,No,,3,3
2015-12-31,2762,46,9,164370,8.0,15,1,0,4,2,2,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Manager,Divorced,,,No,,3,3
2015-12-31,4232,46,9,164370,8.0,15,1,0,4,2,2,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Manager,Divorced,,,No,,3,3
2015-12-31,348,38,4,23060,2.0,19,1,5,4,1,1,2,Travel_Frequently,Sales,Bachelor,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,3288,38,4,23060,2.0,19,1,5,4,1,1,2,Travel_Frequently,Sales,Bachelor,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1818,38,4,23060,2.0,19,1,5,4,1,1,2,Travel_Frequently,Sales,Bachelor,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,317,34,14,61460,2.0,12,0,3,4,2,4,3,Travel_Rarely,Research & Development,Master,Technical Degree,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,1787,34,14,61460,2.0,12,0,3,4,2,4,3,Travel_Rarely,Research & Development,Master,Technical Degree,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,3257,34,14,61460,2.0,12,0,3,4,2,4,3,Travel_Rarely,Research & Development,Master,Technical Degree,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,3820,22,17,97050,1.0,18,2,3,4,2,3,2,Non-Travel,Sales,College,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,2350,22,17,97050,1.0,18,2,3,4,2,3,2,Non-Travel,Sales,College,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,880,22,17,97050,1.0,18,2,3,4,2,3,2,Non-Travel,Sales,College,Marketing,Male,3,Sales Executive,Married,,,No,,2,3
2015-12-31,2892,46,25,34330,7.0,18,0,3,4,4,1,3,Travel_Rarely,Research & Development,Below College,Medical,Male,5,Research Scientist,Divorced,,,No,,3,3
2015-12-31,4362,46,25,34330,7.0,18,0,3,4,4,1,3,Travel_Rarely,Research & Development,Below College,Medical,Male,5,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1422,46,25,34330,7.0,18,0,3,4,4,1,3,Travel_Rarely,Research & Development,Below College,Medical,Male,5,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1725,27,9,59930,0.0,14,1,3,4,1,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Research Director,Single,,,No,,1,3
2015-12-31,3195,27,9,59930,0.0,14,1,3,4,1,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Research Director,Single,,,No,,1,3
2015-12-31,255,27,9,59930,0.0,14,1,3,4,1,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Research Director,Single,,,No,,1,3
2015-12-31,2098,25,6,27680,0.0,22,1,0,4,3,4,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,4
2015-12-31,3568,25,6,27680,0.0,22,1,0,4,3,4,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,4
2015-12-31,628,25,6,27680,0.0,22,1,0,4,3,4,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,4
2015-12-31,4312,34,24,164130,6.0,16,0,1,4,3,3,3,Travel_Frequently,Sales,Master,Marketing,Male,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,1372,34,24,164130,6.0,16,0,1,4,3,3,3,Travel_Frequently,Sales,Master,Marketing,Male,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,2842,34,24,164130,6.0,16,0,1,4,3,3,3,Travel_Frequently,Sales,Master,Marketing,Male,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,1507,37,9,15140,1.0,14,0,3,4,2,4,2,Travel_Frequently,Sales,Below College,Marketing,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,37,37,9,15140,1.0,14,0,3,4,2,4,2,Travel_Frequently,Sales,Below College,Marketing,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,2977,37,9,15140,1.0,14,0,3,4,2,4,2,Travel_Frequently,Sales,Below College,Marketing,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,2912,29,7,21800,1.0,21,0,2,4,3,4,2,Travel_Rarely,Research & Development,Below College,Life Sciences,Female,1,Research Scientist,Single,Resignation,Salary,Sí,2016-01-02,3,4
2015-12-31,4382,29,7,21800,1.0,21,0,2,4,3,4,2,Travel_Rarely,Research & Development,Below College,Life Sciences,Female,1,Research Scientist,Single,,,No,,3,4
2015-12-31,1442,29,7,21800,1.0,21,0,2,4,3,4,2,Travel_Rarely,Research & Development,Below College,Life Sciences,Female,1,Research Scientist,Single,Resignation,Others,Sí,2016-07-24,3,4
2015-12-31,2753,59,10,23080,7.0,19,1,4,4,1,3,2,Travel_Frequently,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Single,,,No,,2,3
2015-12-31,1283,59,10,23080,7.0,19,1,4,4,1,3,2,Travel_Frequently,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Single,,,No,,2,3
2015-12-31,4223,59,10,23080,7.0,19,1,4,4,1,3,2,Travel_Frequently,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Single,,,No,,2,3
2015-12-31,1789,27,13,195370,0.0,12,0,5,4,3,4,3,Travel_Frequently,Research & Development,College,Life Sciences,Female,4,Research Scientist,Married,,,No,,3,3
2015-12-31,319,27,13,195370,0.0,12,0,5,4,3,4,3,Travel_Frequently,Research & Development,College,Life Sciences,Female,4,Research Scientist,Married,,,No,,3,3
2015-12-31,3259,27,13,195370,0.0,12,0,5,4,3,4,3,Travel_Frequently,Research & Development,College,Life Sciences,Female,4,Research Scientist,Married,,,No,,3,3
