Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,cat__EnvironmentSatisfaction_Bajo,cat__JobSatisfaction_Bajo,cat__JobSatisfaction_Muy alto,cat__WorkLifeBalance_Mala,cat__BusinessTravel_Travel_Frequently,cat__Department_Human Resources,cat__EducationField_Human Resources,cat__MaritalStatus_Single,target
34,9,53680,2.0,14,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,18,67250,9.0,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,18,67250,9.0,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,18,67250,9.0,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,8,40370,0.0,14,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29,8,40370,0.0,14,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29,8,40370,0.0,14,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47,4,59060,4.0,23,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,4,59060,4.0,23,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,4,59060,4.0,23,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,9,32950,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,9,32950,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,9,32950,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,4,68540,2.0,11,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,4,68540,2.0,11,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,4,68540,2.0,11,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,16,198590,3.0,19,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,16,198590,3.0,19,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,16,198590,3.0,19,3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,23230,0.0,17,2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
34,2,23230,0.0,17,2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
34,2,23230,0.0,17,2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
35,9,98240,0.0,19,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,9,98240,0.0,19,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,9,98240,0.0,19,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,5,34240,4.0,11,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,5,34240,4.0,11,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,5,34240,4.0,11,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,25,31170,6.0,21,2,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
36,25,31170,6.0,21,2,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
36,25,31170,6.0,21,2,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
34,28,56770,9.0,20,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,28,56770,9.0,20,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,28,56770,9.0,20,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,20,68040,4.0,13,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,20,68040,4.0,13,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,20,68040,4.0,13,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,8,103880,0.0,14,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,8,103880,0.0,14,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,8,103880,0.0,14,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,16,42440,9.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,16,42440,9.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,16,42440,9.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39,26,81610,7.0,12,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,26,81610,7.0,12,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,26,81610,7.0,12,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,9,26570,2.0,13,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
34,9,26570,2.0,13,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
34,9,26570,2.0,13,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41,2,107980,1.0,14,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,2,107980,6.0,14,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,2,107980,6.0,14,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,19,31950,2.0,11,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,19,31950,2.0,11,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,19,31950,2.0,11,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,8,191440,0.0,11,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
30,8,191440,0.0,11,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
30,8,191440,0.0,11,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
28,2,22740,3.0,20,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28,2,22740,3.0,20,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28,2,22740,3.0,20,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
32,21,44500,0.0,13,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,21,44500,0.0,13,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,21,44500,0.0,13,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
21,1,28630,1.0,14,2,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
21,1,28630,1.0,14,2,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
21,1,28630,1.0,14,2,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
29,8,23770,8.0,21,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
29,8,23770,8.0,21,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
29,8,23770,8.0,21,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
53,10,20700,4.0,13,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,10,20700,4.0,13,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,10,20700,4.0,13,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,16,87260,1.0,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21,16,87260,1.0,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21,16,87260,1.0,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50,17,173280,4.0,15,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50,17,173280,4.0,15,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50,17,173280,4.0,15,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,6,20450,3.0,19,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,6,20450,3.0,19,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,6,20450,3.0,19,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
47,2,99810,1.0,21,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
47,2,99810,1.0,21,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
47,2,99810,1.0,21,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28,1,44770,1.0,15,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,1,44770,1.0,15,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,1,44770,1.0,15,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,24,63970,4.0,14,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,24,63970,4.0,14,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,24,63970,4.0,14,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,15,124900,0.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,15,124900,0.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,15,124900,0.0,13,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,2,34790,3.0,12,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
33,2,34790,3.0,12,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
33,2,34790,3.0,12,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
45,1,184300,4.0,12,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,1,184300,4.0,12,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,1,184300,4.0,12,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23,12,75250,1.0,14,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
23,12,75250,1.0,14,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
23,12,75250,1.0,14,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
35,7,22770,1.0,12,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,7,22770,1.0,12,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,7,22770,1.0,12,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42,7,22260,0.0,12,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,7,22260,0.0,12,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,7,22260,0.0,12,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,7,50420,3.0,16,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,7,50420,3.0,16,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,7,50420,3.0,16,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,5,63220,4.0,11,2,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,5,63220,4.0,11,2,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44,5,63220,4.0,11,2,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,1,183030,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,1,183030,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,1,183030,6.0,22,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,7,53240,2.0,19,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,7,53240,2.0,19,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,7,53240,2.0,19,2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,21,23290,3.0,15,2,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36,21,23290,3.0,15,2,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36,21,23290,3.0,15,2,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22,12,25340,0.0,11,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
22,12,25340,0.0,11,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
22,12,25340,0.0,11,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
38,29,39170,1.0,15,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38,29,39170,1.0,15,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38,29,39170,1.0,15,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
50,8,49410,5.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,8,49410,5.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,8,49410,5.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,38150,3.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,38150,3.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,38150,3.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,14,79880,1.0,18,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
35,14,79880,1.0,18,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
35,14,79880,1.0,18,3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
32,4,53260,4.0,14,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,4,53260,4.0,14,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,4,53260,4.0,14,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,1,10510,2.0,14,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,1,10510,2.0,14,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,1,10510,2.0,14,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,1,15630,5.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,1,15630,5.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,1,15630,5.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,23,38670,1.0,11,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,23,38670,1.0,11,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,23,38670,1.0,11,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,22,57360,1.0,22,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,22,57360,1.0,22,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,22,57360,1.0,22,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,15,26130,6.0,19,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,15,26130,6.0,19,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,15,26130,6.0,19,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46,9,164370,8.0,15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,9,164370,8.0,15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,9,164370,8.0,15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,4,23060,2.0,19,5,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,4,23060,2.0,19,5,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,4,23060,2.0,19,5,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,14,61460,2.0,12,3,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,14,61460,2.0,12,3,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,14,61460,2.0,12,3,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
22,17,97050,1.0,18,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,17,97050,1.0,18,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,17,97050,1.0,18,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,25,34330,7.0,18,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,25,34330,7.0,18,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,25,34330,7.0,18,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,9,59930,0.0,14,3,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27,9,59930,0.0,14,3,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27,9,59930,0.0,14,3,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,6,27680,0.0,22,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,6,27680,0.0,22,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,6,27680,0.0,22,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,24,164130,6.0,16,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,24,164130,6.0,16,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,24,164130,6.0,16,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37,9,15140,1.0,14,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,9,15140,1.0,14,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,9,15140,1.0,14,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,7,21800,1.0,21,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29,7,21800,1.0,21,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
29,7,21800,1.0,21,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
59,10,23080,7.0,19,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
59,10,23080,7.0,19,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
59,10,23080,7.0,19,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
27,13,195370,0.0,12,5,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,13,195370,0.0,12,5,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,13,195370,0.0,12,5,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
40,2,25390,4.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2,25390,4.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2,25390,4.0,12,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,14,27950,3.0,13,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,14,27950,3.0,13,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,14,27950,3.0,13,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,2,53040,0.0,20,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
26,2,53040,0.0,20,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
26,2,53040,0.0,20,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,10,22070,6.0,14,4,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30,10,22070,6.0,14,4,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
30,10,22070,6.0,14,4,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,9,98880,6.0,15,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
50,9,98880,6.0,15,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
50,9,98880,6.0,15,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,4,12610,2.0,14,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,4,12610,2.0,14,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,4,12610,2.0,14,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,26,54850,2.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,26,54850,2.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,26,54850,2.0,17,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,6,15690,2.0,11,2,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
51,6,15690,2.0,11,2,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
51,6,15690,2.0,11,2,4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
53,24,133200,3.0,11,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53,24,133200,3.0,11,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53,24,133200,3.0,11,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
22,1,129360,1.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,1,129360,1.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,1,129360,1.0,11,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,13,25170,2.0,14,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36,13,25170,2.0,14,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
36,13,25170,2.0,14,3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35,5,48980,2.0,15,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,5,48980,2.0,15,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,5,48980,2.0,15,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42840,4.0,11,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42840,4.0,11,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42840,4.0,11,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,15,46680,9.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
42,15,46680,9.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
42,15,46680,9.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,9,57690,1.0,11,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,9,57690,1.0,11,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,9,57690,1.0,11,3,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,17,199260,7.0,11,5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,17,199260,7.0,11,5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,17,199260,7.0,11,5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28,1,100960,5.0,13,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28,1,100960,5.0,13,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28,1,100960,1.0,13,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
52,1,97380,0.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
52,1,97380,0.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
52,1,97380,0.0,18,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24,1,93800,0.0,16,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,1,93800,0.0,16,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,1,93800,0.0,16,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,6,42600,1.0,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,6,42600,1.0,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,6,42600,1.0,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,11,92780,0.0,20,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26,11,92780,0.0,20,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26,11,92780,0.0,20,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,15,39020,1.0,22,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,15,39020,1.0,22,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,15,39020,1.0,22,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40,1,42860,9.0,15,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,42860,9.0,15,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,42860,9.0,15,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,24,44400,1.0,13,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,24,44400,1.0,13,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,24,44400,1.0,13,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,1,67960,0.0,13,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
35,1,67960,0.0,13,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35,1,67960,0.0,13,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33,10,27000,0.0,14,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
33,10,27000,0.0,14,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
